filename,objects_name,xmin,xmax,ymin,ymax,img_width,img_height,img_depth,objects_label
000372.jpg,horse,78,253,22,304,500,334,3,3
000373.jpg,car,19,319,343,453,333,500,3,2
000374.jpg,motorbike,48,499,85,374,500,375,3,14
000374.jpg,person,125,316,2,344,500,375,3,4
000374.jpg,person,44,128,4,167,500,375,3,4
000374.jpg,person,315,352,31,112,500,375,3,4
000374.jpg,person,295,320,35,115,500,375,3,4
000374.jpg,person,217,248,40,84,500,375,3,4
000374.jpg,person,21,51,43,127,500,375,3,4
000374.jpg,person,471,497,36,126,500,375,3,4
000374.jpg,person,447,472,36,117,500,375,3,4
000374.jpg,person,361,374,41,103,500,375,3,4
000379.jpg,bicycle,46,443,16,341,500,375,3,5
000380.jpg,bicycle,3,499,4,331,500,333,3,5
000381.jpg,diningtable,6,375,184,500,375,500,3,10
000381.jpg,chair,79,144,157,266,375,500,3,1
000381.jpg,chair,1,80,199,353,375,500,3,1
000381.jpg,chair,1,111,382,499,375,500,3,1
000381.jpg,bottle,155,174,8,37,375,500,3,13
000382.jpg,boat,3,163,167,500,375,500,3,16
000382.jpg,person,100,119,265,298,375,500,3,4
000387.jpg,car,5,482,18,255,500,333,3,2
000391.jpg,pottedplant,57,465,47,458,500,458,3,15
000394.jpg,diningtable,196,500,189,375,500,375,3,10
000394.jpg,person,29,253,85,375,500,375,3,4
000394.jpg,person,1,344,23,307,500,375,3,4
000394.jpg,person,439,483,25,71,500,375,3,4
000394.jpg,person,434,454,32,70,500,375,3,4
000395.jpg,bird,104,429,54,264,500,322,3,12
000396.jpg,car,86,353,170,259,500,375,3,2
000400.jpg,cat,11,332,49,489,375,500,3,6
000403.jpg,cat,157,486,90,372,500,375,3,6
000404.jpg,car,133,394,89,321,500,333,3,2
000406.jpg,car,54,114,285,313,500,375,3,2
000406.jpg,person,109,125,279,319,500,375,3,4
000406.jpg,person,92,110,291,323,500,375,3,4
000406.jpg,person,237,249,281,309,500,375,3,4
000406.jpg,person,280,291,290,308,500,375,3,4
000406.jpg,car,426,458,292,315,500,375,3,2
000407.jpg,person,210,328,33,191,480,360,3,4
000407.jpg,horse,65,403,73,310,480,360,3,3
000408.jpg,cow,51,347,114,499,375,500,3,19
000411.jpg,person,127,158,190,277,240,320,3,4
000411.jpg,person,199,233,194,275,240,320,3,4
000411.jpg,person,167,185,196,236,240,320,3,4
000411.jpg,person,88,119,193,294,240,320,3,4
000411.jpg,person,20,55,195,297,240,320,3,4
000411.jpg,person,1,19,198,295,240,320,3,4
000411.jpg,person,65,90,185,293,240,320,3,4
000411.jpg,person,53,65,195,230,240,320,3,4
000411.jpg,person,43,56,196,214,240,320,3,4
000411.jpg,person,157,168,195,223,240,320,3,4
000416.jpg,sheep,330,399,139,248,500,375,3,18
000416.jpg,sheep,181,259,171,252,500,375,3,18
000416.jpg,sheep,217,345,154,244,500,375,3,18
000417.jpg,cow,174,369,82,375,500,375,3,19
000419.jpg,motorbike,23,486,39,322,500,375,3,14
000419.jpg,person,2,41,16,221,500,375,3,4
000419.jpg,person,61,109,1,62,500,375,3,4
000419.jpg,person,459,500,2,174,500,375,3,4
000420.jpg,car,78,475,29,347,500,375,3,2
000424.jpg,bird,65,134,159,216,500,325,3,12
000424.jpg,bird,189,284,197,254,500,325,3,12
000424.jpg,bird,327,401,209,252,500,325,3,12
000424.jpg,bird,411,486,177,227,500,325,3,12
000427.jpg,motorbike,39,386,24,275,500,334,3,14
000428.jpg,person,76,376,106,404,500,414,3,4
000428.jpg,diningtable,204,500,323,412,500,414,3,10
000428.jpg,chair,21,351,180,414,500,414,3,1
000430.jpg,cat,6,500,1,326,500,375,3,6
000431.jpg,aeroplane,32,497,89,360,500,375,3,9
000431.jpg,car,85,125,316,340,500,375,3,2
000433.jpg,chair,220,469,81,364,500,370,3,1
000433.jpg,person,196,454,56,357,500,370,3,4
000435.jpg,horse,205,427,108,295,500,332,3,3
000435.jpg,person,235,300,75,275,500,332,3,4
000438.jpg,person,240,432,56,332,500,332,3,4
000439.jpg,train,1,308,168,209,500,333,3,8
000443.jpg,person,12,107,18,318,500,464,3,4
000443.jpg,dog,176,327,117,268,500,464,3,7
000446.jpg,person,130,230,167,476,332,500,3,4
000446.jpg,person,81,244,86,472,332,500,3,4
000448.jpg,diningtable,123,465,129,375,500,375,3,10
000448.jpg,person,229,314,57,167,500,375,3,4
000448.jpg,person,171,221,85,152,500,375,3,4
000448.jpg,person,88,142,71,112,500,375,3,4
000448.jpg,person,11,190,124,375,500,375,3,4
000448.jpg,person,47,225,92,286,500,375,3,4
000448.jpg,person,5,51,72,182,500,375,3,4
000448.jpg,person,251,357,65,188,500,375,3,4
000448.jpg,person,335,422,81,217,500,375,3,4
000448.jpg,person,345,500,107,338,500,375,3,4
000448.jpg,person,279,433,226,375,500,375,3,4
000450.jpg,train,38,325,36,426,375,500,3,8
000454.jpg,dog,1,460,15,297,500,297,3,7
000459.jpg,chair,117,290,25,114,500,334,3,1
000459.jpg,diningtable,26,500,86,332,500,334,3,10
000460.jpg,chair,259,471,67,372,500,375,3,1
000461.jpg,car,9,323,100,231,500,333,3,2
000462.jpg,cow,1,465,3,375,500,375,3,19
000463.jpg,motorbike,196,301,77,165,500,175,3,14
000463.jpg,person,221,283,47,161,500,175,3,4
000463.jpg,car,482,500,42,73,500,175,3,2
000464.jpg,cow,71,216,252,314,375,500,3,19
000464.jpg,cow,58,241,202,295,375,500,3,19
000468.jpg,person,1,217,143,500,333,500,3,4
000468.jpg,person,6,330,191,500,333,500,3,4
000469.jpg,car,16,454,28,315,500,375,3,2
000470.jpg,horse,194,415,89,335,500,375,3,3
000470.jpg,horse,160,328,92,312,500,375,3,3
000470.jpg,horse,443,500,130,270,500,375,3,3
000470.jpg,person,145,173,132,230,500,375,3,4
000474.jpg,car,53,448,157,359,500,375,3,2
000474.jpg,boat,15,99,61,156,500,375,3,16
000474.jpg,boat,202,258,83,160,500,375,3,16
000474.jpg,boat,332,372,110,153,500,375,3,16
000474.jpg,boat,423,461,148,163,500,375,3,16
000476.jpg,person,126,358,110,373,500,375,3,4
000476.jpg,dog,208,406,297,375,500,375,3,7
000476.jpg,sofa,4,378,155,344,500,375,3,17
000477.jpg,bus,1,30,64,170,500,333,3,20
000477.jpg,bus,30,61,99,146,500,333,3,20
000477.jpg,car,63,79,132,154,500,333,3,2
000477.jpg,bicycle,109,121,188,249,500,333,3,5
000477.jpg,person,100,137,130,237,500,333,3,4
000477.jpg,person,151,181,131,246,500,333,3,4
000477.jpg,person,179,193,133,207,500,333,3,4
000477.jpg,person,193,231,135,287,500,333,3,4
000477.jpg,person,229,254,138,258,500,333,3,4
000477.jpg,person,255,298,121,278,500,333,3,4
000477.jpg,person,279,323,132,289,500,333,3,4
000477.jpg,person,301,339,130,316,500,333,3,4
000477.jpg,person,318,362,117,333,500,333,3,4
000477.jpg,person,332,400,131,332,500,333,3,4
000477.jpg,person,380,449,125,333,500,333,3,4
000477.jpg,person,427,500,125,333,500,333,3,4
000480.jpg,person,293,419,162,375,500,375,3,4
000480.jpg,person,114,228,165,373,500,375,3,4
000480.jpg,person,5,116,172,373,500,375,3,4
000480.jpg,aeroplane,2,486,68,325,500,375,3,9
000482.jpg,train,362,500,129,254,500,334,3,8
000482.jpg,train,1,313,54,330,500,334,3,8
000482.jpg,person,33,58,103,137,500,334,3,4
000483.jpg,horse,122,284,94,437,383,480,3,3
000483.jpg,person,167,255,44,289,383,480,3,4
000484.jpg,pottedplant,76,212,42,214,500,375,3,15
000484.jpg,pottedplant,48,462,38,375,500,375,3,15
000486.jpg,cat,34,337,25,404,375,500,3,6
000489.jpg,bird,224,297,186,230,500,375,3,12
000491.jpg,cow,2,459,2,334,500,334,3,19
000492.jpg,chair,329,450,253,375,500,375,3,1
000492.jpg,chair,338,416,227,338,500,375,3,1
000492.jpg,chair,12,228,287,375,500,375,3,1
000492.jpg,diningtable,26,348,229,375,500,375,3,10
000494.jpg,car,1,369,58,458,375,500,3,2
000496.jpg,diningtable,457,500,217,338,500,375,3,10
000496.jpg,chair,419,482,210,319,500,375,3,1
000498.jpg,bottle,6,176,5,203,326,500,3,13
000498.jpg,person,114,201,256,496,326,500,3,4
000499.jpg,person,230,374,68,291,500,375,3,4
000499.jpg,motorbike,140,429,138,322,500,375,3,14
000500.jpg,bicycle,294,436,177,375,500,375,3,5
000500.jpg,person,88,218,51,375,500,375,3,4
000500.jpg,person,288,321,72,135,500,375,3,4
000500.jpg,person,231,253,71,135,500,375,3,4
000500.jpg,person,200,221,85,119,500,375,3,4
000500.jpg,person,187,200,76,101,500,375,3,4
000500.jpg,person,97,123,75,114,500,375,3,4
000500.jpg,person,76,98,74,107,500,375,3,4
000501.jpg,dog,22,349,22,492,389,500,3,7
000503.jpg,sofa,373,500,142,374,500,375,3,17
000503.jpg,sofa,14,137,146,361,500,375,3,17
000508.jpg,bird,435,500,18,169,500,375,3,12
000508.jpg,bird,247,412,139,375,500,375,3,12
000508.jpg,bird,164,326,47,231,500,375,3,12
000508.jpg,bird,19,156,100,327,500,375,3,12
000508.jpg,bird,155,288,127,329,500,375,3,12
000509.jpg,car,1,468,2,375,500,375,3,2
000513.jpg,boat,162,290,127,190,500,333,3,16
000514.jpg,aeroplane,36,500,1,374,500,375,3,9
000515.jpg,bicycle,1,40,199,293,500,375,3,5
000515.jpg,person,1,29,85,279,500,375,3,4
000515.jpg,car,64,151,164,210,500,375,3,2
000515.jpg,car,147,186,167,200,500,375,3,2
000516.jpg,cat,213,500,91,245,500,375,3,6
000516.jpg,person,1,500,9,375,500,375,3,4
000516.jpg,sofa,2,500,2,375,500,375,3,17
000518.jpg,person,383,418,33,93,500,333,3,4
000518.jpg,person,1,21,191,252,500,333,3,4
000518.jpg,bus,19,478,76,311,500,333,3,20
000519.jpg,boat,215,326,114,248,500,375,3,16
000519.jpg,boat,380,500,192,238,500,375,3,16
000519.jpg,boat,13,157,124,249,500,375,3,16
000520.jpg,person,74,334,79,451,334,500,3,4
000522.jpg,car,36,434,128,271,500,375,3,2
000523.jpg,person,145,209,103,256,375,500,3,4
000523.jpg,person,212,304,187,417,375,500,3,4
000523.jpg,person,365,375,227,274,375,500,3,4
000523.jpg,person,343,361,228,255,375,500,3,4
000523.jpg,person,325,339,231,246,375,500,3,4
000523.jpg,person,308,326,224,243,375,500,3,4
000523.jpg,horse,45,362,199,408,375,500,3,3
000524.jpg,horse,181,362,126,287,500,322,3,3
000524.jpg,person,252,312,78,238,500,322,3,4
000525.jpg,motorbike,440,500,161,242,500,331,3,14
000525.jpg,motorbike,97,218,159,226,500,331,3,14
000525.jpg,person,443,500,116,217,500,331,3,4
000525.jpg,person,104,169,113,219,500,331,3,4
000526.jpg,person,167,222,122,275,500,333,3,4
000526.jpg,person,189,276,88,316,500,333,3,4
000526.jpg,person,259,440,73,320,500,333,3,4
000526.jpg,person,376,443,85,304,500,333,3,4
000526.jpg,chair,421,488,185,306,500,333,3,1
000528.jpg,cat,124,319,68,310,500,375,3,6
000530.jpg,person,1,183,113,408,332,500,3,4
000530.jpg,person,61,324,111,476,332,500,3,4
000530.jpg,person,159,217,61,168,332,500,3,4
000530.jpg,person,315,332,97,155,332,500,3,4
000530.jpg,sofa,37,332,171,471,332,500,3,17
000531.jpg,person,27,205,42,375,500,375,3,4
000531.jpg,person,150,362,31,373,500,375,3,4
000531.jpg,person,366,500,57,311,500,375,3,4
000531.jpg,bottle,369,429,163,333,500,375,3,13
000531.jpg,bottle,229,281,178,286,500,375,3,13
000535.jpg,bicycle,194,352,142,256,500,374,3,5
000535.jpg,bicycle,2,121,142,269,500,374,3,5
000535.jpg,person,206,316,55,239,500,374,3,4
000535.jpg,person,1,71,67,247,500,374,3,4
000535.jpg,person,130,171,92,207,500,374,3,4
000537.jpg,dog,111,396,12,400,500,400,3,7
000540.jpg,train,135,321,93,298,500,335,3,8
000541.jpg,car,113,150,195,213,500,333,3,2
000541.jpg,car,224,268,193,208,500,333,3,2
000541.jpg,car,237,272,194,212,500,333,3,2
000541.jpg,car,248,287,196,214,500,333,3,2
000541.jpg,car,259,335,194,219,500,333,3,2
000541.jpg,car,95,124,191,195,500,333,3,2
000541.jpg,car,79,156,202,221,500,333,3,2
000541.jpg,person,155,169,205,222,500,333,3,4
000543.jpg,car,22,433,86,344,500,375,3,2
000543.jpg,car,23,91,96,146,500,375,3,2
000543.jpg,car,298,500,87,243,500,375,3,2
000544.jpg,cat,286,491,93,229,500,333,3,6
000544.jpg,cat,1,307,66,326,500,333,3,6
000545.jpg,person,148,269,146,500,375,500,3,4
000545.jpg,person,287,330,173,250,375,500,3,4
000545.jpg,person,315,336,172,249,375,500,3,4
000545.jpg,person,144,171,174,244,375,500,3,4
000545.jpg,person,123,136,174,200,375,500,3,4
000545.jpg,person,50,63,174,206,375,500,3,4
000545.jpg,car,103,129,178,196,375,500,3,2
000549.jpg,cat,1,341,49,499,375,500,3,6
000550.jpg,diningtable,102,473,213,375,500,375,3,10
000550.jpg,chair,380,443,118,174,500,375,3,1
000550.jpg,chair,324,413,160,221,500,375,3,1
000550.jpg,chair,150,233,128,229,500,375,3,1
000550.jpg,chair,93,171,172,288,500,375,3,1
000550.jpg,chair,18,252,298,375,500,375,3,1
000550.jpg,chair,468,500,268,375,500,375,3,1
000552.jpg,aeroplane,4,498,122,258,500,331,3,9
000552.jpg,aeroplane,98,426,75,167,500,331,3,9
000554.jpg,person,118,260,77,304,500,375,3,4
000554.jpg,sofa,2,500,189,375,500,375,3,17
000554.jpg,car,275,368,67,101,500,375,3,2
000554.jpg,car,316,436,77,117,500,375,3,2
000554.jpg,car,266,397,95,142,500,375,3,2
000554.jpg,car,91,179,73,111,500,375,3,2
000554.jpg,car,344,433,117,165,500,375,3,2
000555.jpg,sofa,2,262,111,299,500,375,3,17
000555.jpg,person,266,332,63,181,500,375,3,4
000555.jpg,person,160,422,179,374,500,375,3,4
000555.jpg,person,1,186,174,374,500,375,3,4
000555.jpg,person,61,213,90,255,500,375,3,4
000555.jpg,person,157,261,79,217,500,375,3,4
000555.jpg,chair,270,339,98,188,500,375,3,1
000555.jpg,chair,422,500,116,224,500,375,3,1
000555.jpg,person,380,499,92,217,500,375,3,4
000559.jpg,bottle,36,79,250,354,500,370,3,13
000559.jpg,tvmonitor,160,371,26,241,500,370,3,11
000563.jpg,boat,164,450,165,210,500,375,3,16
000564.jpg,diningtable,86,500,150,333,500,333,3,10
000564.jpg,bottle,30,47,89,113,500,333,3,13
000564.jpg,bottle,43,58,106,147,500,333,3,13
000564.jpg,bottle,6,19,103,142,500,333,3,13
000564.jpg,chair,162,224,129,185,500,333,3,1
000564.jpg,chair,256,312,122,173,500,333,3,1
000564.jpg,chair,432,495,116,178,500,333,3,1
000564.jpg,chair,366,479,149,333,500,333,3,1
000564.jpg,chair,231,392,163,333,500,333,3,1
000564.jpg,chair,1,162,165,333,500,333,3,1
000565.jpg,bicycle,56,422,92,374,500,375,3,5
000577.jpg,horse,1,479,1,333,500,333,3,3
000579.jpg,car,461,488,155,173,500,332,3,2
000579.jpg,car,263,309,159,186,500,332,3,2
000579.jpg,car,2,156,139,225,500,332,3,2
000579.jpg,motorbike,318,419,163,296,500,332,3,14
000579.jpg,person,315,389,123,259,500,332,3,4
000579.jpg,person,333,415,126,271,500,332,3,4
000581.jpg,sheep,140,272,184,292,500,332,3,18
000582.jpg,dog,1,373,1,411,375,500,3,7
000583.jpg,motorbike,13,490,87,248,500,276,3,14
000583.jpg,motorbike,239,348,31,105,500,276,3,14
000583.jpg,person,233,319,29,81,500,276,3,4
000583.jpg,person,111,129,56,112,500,276,3,4
000583.jpg,person,132,152,54,94,500,276,3,4
000583.jpg,person,156,171,59,75,500,276,3,4
000588.jpg,sheep,264,320,292,337,500,375,3,18
000588.jpg,sheep,245,286,275,313,500,375,3,18
000588.jpg,sheep,264,291,263,289,500,375,3,18
000588.jpg,sheep,309,334,264,302,500,375,3,18
000588.jpg,sheep,162,187,283,316,500,375,3,18
000588.jpg,sheep,142,173,268,291,500,375,3,18
000588.jpg,sheep,1,21,288,318,500,375,3,18
000589.jpg,person,73,315,1,375,500,375,3,4
000589.jpg,person,54,97,127,268,500,375,3,4
000589.jpg,person,1,33,118,300,500,375,3,4
000590.jpg,car,199,500,109,336,500,337,3,2
000591.jpg,person,2,32,192,265,500,333,3,4
000591.jpg,person,20,68,185,250,500,333,3,4
000591.jpg,person,48,76,190,252,500,333,3,4
000591.jpg,person,75,100,191,280,500,333,3,4
000591.jpg,person,108,143,179,250,500,333,3,4
000591.jpg,person,473,489,199,234,500,333,3,4
000591.jpg,chair,174,197,197,238,500,333,3,1
000591.jpg,chair,153,180,193,239,500,333,3,1
000591.jpg,chair,227,245,195,234,500,333,3,1
000591.jpg,diningtable,188,220,202,238,500,333,3,10
000592.jpg,chair,341,433,276,375,500,375,3,1
000592.jpg,chair,441,500,266,322,500,375,3,1
000592.jpg,chair,439,500,298,375,500,375,3,1
000592.jpg,sofa,196,384,173,290,500,375,3,17
000592.jpg,sofa,278,475,228,362,500,375,3,17
000592.jpg,pottedplant,129,203,151,218,500,375,3,15
000592.jpg,tvmonitor,276,320,149,177,500,375,3,11
000592.jpg,sofa,5,155,252,375,500,375,3,17
000592.jpg,chair,90,111,273,375,500,375,3,1
000592.jpg,chair,52,106,300,375,500,375,3,1
000597.jpg,person,310,356,163,220,500,375,3,4
000597.jpg,person,459,497,168,208,500,375,3,4
000597.jpg,person,386,465,177,314,500,375,3,4
000597.jpg,chair,230,274,211,270,500,375,3,1
000597.jpg,chair,302,370,242,320,500,375,3,1
000597.jpg,chair,404,468,234,308,500,375,3,1
000597.jpg,chair,488,500,254,295,500,375,3,1
000597.jpg,chair,36,95,225,304,500,375,3,1
000597.jpg,tvmonitor,195,235,181,212,500,375,3,11
000597.jpg,tvmonitor,112,139,192,238,500,375,3,11
000598.jpg,tvmonitor,291,419,230,344,500,344,3,11
000598.jpg,chair,173,259,201,315,500,344,3,1
000598.jpg,tvmonitor,87,154,146,193,500,344,3,11
000599.jpg,chair,30,243,209,374,500,375,3,1
000599.jpg,sofa,147,399,159,298,500,375,3,17
000601.jpg,pottedplant,300,500,1,168,500,348,3,15
000601.jpg,pottedplant,168,420,34,190,500,348,3,15
000601.jpg,pottedplant,1,450,57,348,500,348,3,15
000605.jpg,car,321,386,175,192,500,375,3,2
000608.jpg,boat,139,220,14,142,500,375,3,16
000608.jpg,boat,12,420,110,286,500,375,3,16
000609.jpg,dog,16,460,134,275,500,375,3,7
000610.jpg,aeroplane,50,500,83,285,500,335,3,9
000612.jpg,person,158,375,144,500,375,500,3,4
000612.jpg,person,1,195,110,500,375,500,3,4
000612.jpg,train,1,374,1,213,375,500,3,8
000613.jpg,diningtable,171,500,125,333,500,333,3,10
000613.jpg,chair,392,500,223,333,500,333,3,1
000613.jpg,chair,17,144,218,333,500,333,3,1
000613.jpg,person,31,184,110,333,500,333,3,4
000613.jpg,person,87,181,110,257,500,333,3,4
000613.jpg,person,137,194,103,224,500,333,3,4
000613.jpg,person,174,238,91,190,500,333,3,4
000613.jpg,person,206,245,102,154,500,333,3,4
000613.jpg,person,131,173,39,127,500,333,3,4
000613.jpg,person,256,311,84,129,500,333,3,4
000613.jpg,person,335,369,87,104,500,333,3,4
000613.jpg,person,377,408,85,108,500,333,3,4
000613.jpg,person,455,489,97,137,500,333,3,4
000613.jpg,person,301,465,127,332,500,333,3,4
000613.jpg,person,335,445,103,197,500,333,3,4
000613.jpg,person,328,382,95,179,500,333,3,4
000613.jpg,person,329,357,100,153,500,333,3,4
000619.jpg,bird,143,459,12,322,500,333,3,12
000620.jpg,car,114,303,182,309,500,344,3,2
000620.jpg,car,51,71,267,280,500,344,3,2
000620.jpg,car,19,36,272,284,500,344,3,2
000622.jpg,cow,156,401,87,339,500,375,3,19
000625.jpg,chair,372,463,277,337,500,375,3,1
000625.jpg,chair,372,468,215,288,500,375,3,1
000625.jpg,chair,478,499,214,278,500,375,3,1
000625.jpg,chair,476,500,274,334,500,375,3,1
000625.jpg,chair,263,288,209,281,500,375,3,1
000625.jpg,chair,262,288,276,331,500,375,3,1
000625.jpg,chair,154,187,205,274,500,375,3,1
000625.jpg,chair,154,187,270,326,500,375,3,1
000625.jpg,chair,65,100,206,277,500,375,3,1
000625.jpg,chair,68,86,269,328,500,375,3,1
000625.jpg,chair,58,86,24,86,500,375,3,1
000625.jpg,chair,52,86,79,158,500,375,3,1
000625.jpg,chair,163,199,26,93,500,375,3,1
000625.jpg,chair,162,194,83,152,500,375,3,1
000625.jpg,chair,274,300,26,92,500,375,3,1
000625.jpg,chair,273,307,88,166,500,375,3,1
000625.jpg,chair,375,400,26,92,500,375,3,1
000625.jpg,chair,374,398,85,153,500,375,3,1
000625.jpg,chair,482,500,27,88,500,375,3,1
000625.jpg,chair,480,500,85,155,500,375,3,1
000625.jpg,person,395,486,209,294,500,375,3,4
000625.jpg,person,271,373,214,291,500,375,3,4
000625.jpg,person,270,372,274,334,500,375,3,4
000625.jpg,person,164,253,269,328,500,375,3,4
000625.jpg,person,171,263,204,278,500,375,3,4
000625.jpg,person,76,164,194,273,500,375,3,4
000625.jpg,person,76,162,273,326,500,375,3,4
000625.jpg,person,67,169,82,160,500,375,3,4
000625.jpg,person,64,162,16,96,500,375,3,4
000625.jpg,person,174,274,17,92,500,375,3,4
000625.jpg,person,172,283,85,184,500,375,3,4
000625.jpg,person,279,376,21,110,500,375,3,4
000625.jpg,person,283,418,94,183,500,375,3,4
000625.jpg,person,388,483,18,96,500,375,3,4
000625.jpg,person,389,500,88,183,500,375,3,4
000625.jpg,person,1,57,20,96,500,375,3,4
000625.jpg,person,3,115,84,178,500,375,3,4
000626.jpg,person,141,313,23,298,500,400,3,4
000626.jpg,tvmonitor,108,188,35,146,500,400,3,11
000626.jpg,tvmonitor,32,116,44,128,500,400,3,11
000626.jpg,tvmonitor,185,220,32,105,500,400,3,11
000628.jpg,car,126,376,272,371,500,392,3,2
000628.jpg,car,402,500,266,361,500,392,3,2
000628.jpg,car,1,77,281,334,500,392,3,2
000628.jpg,pottedplant,91,119,253,299,500,392,3,15
000628.jpg,person,320,348,247,301,500,392,3,4
000632.jpg,tvmonitor,282,351,176,255,500,375,3,11
000632.jpg,sofa,291,500,275,375,500,375,3,17
000632.jpg,chair,61,178,167,335,500,375,3,1
000633.jpg,tvmonitor,300,433,122,240,500,375,3,11
000633.jpg,person,2,339,22,375,500,375,3,4
000635.jpg,train,154,420,149,342,500,375,3,8
000635.jpg,train,15,40,209,238,500,375,3,8
000637.jpg,bicycle,10,487,2,373,500,375,3,5
000645.jpg,bird,135,500,46,374,500,375,3,12
000645.jpg,bird,124,365,146,375,500,375,3,12
000647.jpg,aeroplane,166,443,69,234,500,333,3,9
000648.jpg,person,394,404,199,223,500,333,3,4
000648.jpg,person,424,436,199,220,500,333,3,4
000648.jpg,person,434,444,196,220,500,333,3,4
000648.jpg,person,443,452,195,220,500,333,3,4
000648.jpg,bus,29,353,113,266,500,333,3,20
000648.jpg,aeroplane,328,474,86,192,500,333,3,9
000648.jpg,car,2,28,213,235,500,333,3,2
